"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"","Sonntag 15. April 2018 12:44 PM GMT+1","","Hochzeit bei den Royals; "Ich wollte nie eine Lady nur mit Verabredungen für den Lunch sein"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 12:44 PM GMT+1","","Hochzeit bei den Royals; "Ich wollte nie eine Lady nur mit Verabredungen für den Lunch sein"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 11:31 AM GMT+1","","Charly Hübner und Monchi; "In Lichtenhagen hat die Antifa versagt"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 11:31 AM GMT+1","","Charly Hübner und Monchi; "In Lichtenhagen hat die Antifa versagt"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 9:45 AM GMT+1","","Bundespräsident informiert sich über Berufsschulen","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 9:45 AM GMT+1","","Bundespräsident informiert sich über Berufsschulen","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 9:23 AM GMT+1","","Zuwanderung; Dobrindt fordert weniger Hartz IV für abgelehnte Asylbewerber","","WELT ONLINE (Deutsch)","","",
"","Sonntag 15. April 2018 9:23 AM GMT+1","","Zuwanderung; Dobrindt fordert weniger Hartz IV für abgelehnte Asylbewerber","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 6:12 PM GMT+1","","Rund 1300 Menschen demonstrieren gegen Zuwanderung","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 6:12 PM GMT+1","","Rund 1300 Menschen demonstrieren gegen Zuwanderung","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 4:11 PM GMT+1","","Bericht zur Beitrittsreife; "Die Türkei hat große Schritte von der EU weg gemacht"","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 4:11 PM GMT+1","","Bericht zur Beitrittsreife; "Die Türkei hat große Schritte von der EU weg gemacht"","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 1:38 PM GMT+1","","Bluttat vom Jungfernstieg; "Das Attentat ist ein persönliches Drama"","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 1:38 PM GMT+1","","Bluttat vom Jungfernstieg; "Das Attentat ist ein persönliches Drama"","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 12:50 PM GMT+1","","Zippert zappt; Ehrbare biodeutsche Familien stehen vor dem Ruin","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 12:50 PM GMT+1","","Zippert zappt; Ehrbare biodeutsche Familien stehen vor dem Ruin","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 11:06 AM GMT+1","","Einwanderungsgesetz; Nordrhein-Westfalens Integrationsminister fordert Migrationsgipfel","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 11:06 AM GMT+1","","Einwanderungsgesetz; Nordrhein-Westfalens Integrationsminister fordert Migrationsgipfel","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 8:31 AM GMT+1","","Nordrhein-Westfalen fordert Migrationsgipfel","","WELT ONLINE (Deutsch)","","",
"","Samstag 14. April 2018 8:31 AM GMT+1","","Nordrhein-Westfalen fordert Migrationsgipfel","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:13 PM GMT+1","","Infektion; Sieben Fälle von Tuberkulose an Münchner Schule","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:13 PM GMT+1","","Infektion; Sieben Fälle von Tuberkulose an Münchner Schule","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 8:12 PM GMT+1","","Zuwanderung; Diversität kann positiv sein. Aber ebenso leicht zum Fluch werden","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 8:12 PM GMT+1","","Zuwanderung; Diversität kann positiv sein. Aber ebenso leicht zum Fluch werden","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 8:10 PM GMT+1","","Umstrittenes Kunstwerk "Trojanisches Pferd" in Dresden","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 8:10 PM GMT+1","","Umstrittenes Kunstwerk "Trojanisches Pferd" in Dresden","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 6:57 PM GMT+1","","Unterkünfte für Migranten; Wie eine CDU-Politikerin von der Flüchtlingskrise profitiert","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 6:57 PM GMT+1","","Bluttat vom Jungfernstieg; "Das Attentat ist ein persönliches Drama"","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 6:57 PM GMT+1","","Unterkünfte für Migranten; Wie eine CDU-Politikerin von der Flüchtlingskrise profitiert","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 6:57 PM GMT+1","","Bluttat vom Jungfernstieg; "Das Attentat ist ein persönliches Drama"","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 6:48 PM GMT+1","","Beziehungstat am Jungfernstieg; Mutmaßlicher Messerstecher stritt um Sorgerecht","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 6:48 PM GMT+1","","Beziehungstat am Jungfernstieg; Mutmaßlicher Messerstecher stritt um Sorgerecht","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:59 PM GMT+1","","Vor Bäckerei in Fulda; Polizei erschießt 19-Jährigen - er randalierte mit Steinen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:59 PM GMT+1","","Vor Bäckerei in Fulda; Polizei erschießt 19-Jährigen - er randalierte mit Steinen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:28 PM GMT+1","","Messerattacke am Jungfernstieg; Vater ersticht Ex-Frau und Kind offenbar aus "Wut und Rache"","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:28 PM GMT+1","","Messerattacke am Jungfernstieg; Vater ersticht Ex-Frau und Kind offenbar aus "Wut und Rache"","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:21 PM GMT+1","","Polizei fasst drei Terrorverdächtige im Saarland","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 5:21 PM GMT+1","","Polizei fasst drei Terrorverdächtige im Saarland","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 4:22 PM GMT+1","","Kontrollen an dänischer Grenze um sechs Monate verlängert","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 4:22 PM GMT+1","","Kontrollen an dänischer Grenze um sechs Monate verlängert","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 3:42 PM GMT+1","","Ministerpräsident Woidke; "Cottbus ist eine moderne und weltoffene Stadt"","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 3:42 PM GMT+1","","Ministerpräsident Woidke; "Cottbus ist eine moderne und weltoffene Stadt"","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 3:33 PM GMT+1","","Umstrittener Fall; Köln will Hotel-Verträge für Flüchtlinge prüfen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 3:33 PM GMT+1","","Umstrittener Fall; Köln will Hotel-Verträge für Flüchtlinge prüfen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 3:22 PM GMT+1","","Streit unter Flüchtlingen: Bewohner schwer verletzt","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 3:22 PM GMT+1","","Streit unter Flüchtlingen: Bewohner schwer verletzt","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 3:06 PM GMT+1","","Ifo-Studie; Das Märchen von der wachsenden Ungleichheit","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 3:06 PM GMT+1","","Ifo-Studie; Das Märchen von der wachsenden Ungleichheit","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 2:10 PM GMT+1","",""Economist"-Cover; Warum die Briten die Deutschen plötzlich cool finden","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 2:10 PM GMT+1","",""Economist"-Cover; Warum die Briten die Deutschen plötzlich cool finden","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 1:40 PM GMT+1","","Islamistische Gefährder; Drei Terrorverdächtige im Saarland gefasst","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 1:40 PM GMT+1","","Islamistische Gefährder; Drei Terrorverdächtige im Saarland gefasst","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 1:32 PM GMT+1","","Lampedusa-Gruppe schockiert über Messerangriff","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 1:32 PM GMT+1","","Lampedusa-Gruppe schockiert über Messerangriff","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 1:27 PM GMT+1","","Missbilligung von Übergewicht; "Alle denken, Dicke sind unglücklich, weil sie dick sind"","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 1:27 PM GMT+1","","Missbilligung von Übergewicht; "Alle denken, Dicke sind unglücklich, weil sie dick sind"","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 1:23 PM GMT+1","","Flüchtlingshilfe in NRW; Von Hunderten Helfern blieb ein harter Kern von 25","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 1:23 PM GMT+1","","Flüchtlingshilfe in NRW; Von Hunderten Helfern blieb ein harter Kern von 25","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 1:05 PM GMT+1","","Reker zu Flüchtlingen in Hotels: Regeln der Stadt prüfen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 1:05 PM GMT+1","","Reker zu Flüchtlingen in Hotels: Regeln der Stadt prüfen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 12:24 PM GMT+1","","Brandanschlag auf Flüchtlingsheim: Tatverdächtige in U-Haft","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 12:24 PM GMT+1","","Brandanschlag auf Flüchtlingsheim: Tatverdächtige in U-Haft","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 11:50 AM GMT+1","","Bundes-Immobilien; Rechnungshof kritisiert Verschwendung bei Flüchtlingsheimen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 11:50 AM GMT+1","","Bundes-Immobilien; Rechnungshof kritisiert Verschwendung bei Flüchtlingsheimen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:13 AM GMT+1","","LKA: Problemjugendliche von Mannheim sind bereits erwachsen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 9:13 AM GMT+1","","LKA: Problemjugendliche von Mannheim sind bereits erwachsen","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 8:58 AM GMT+1","","Unerlaubte Einreise; Die Politik nimmt das Asyl-Shopping ins Visier","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 8:58 AM GMT+1","","Unerlaubte Einreise; Die Politik nimmt das Asyl-Shopping ins Visier","","WELT ONLINE (Deutsch)","","",
"","Freitag 13. April 2018 12:01 AM GMT+1","","Innere Sicherheit; EU-Kommission kündigt Treffen zu Grenzkontrollen im Schengen-Raum an","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 9:01 PM GMT+1","","Herrmann: Brauchen Kontrollen unserer Binnengrenzen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 9:01 PM GMT+1","","Herrmann: Brauchen Kontrollen unserer Binnengrenzen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 7:24 PM GMT+1","","Reaktionen; Der Wahlsieg von Orbán spaltet die EU","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 7:24 PM GMT+1","","Reaktionen; Der Wahlsieg von Orbán spaltet die EU","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 5:29 PM GMT+1","","Europäischer Gerichtshof; Deutschland verstößt bei Familiennachzug gegen EU-Recht","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 5:29 PM GMT+1","","Europäischer Gerichtshof; Deutschland verstößt bei Familiennachzug gegen EU-Recht","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:21 PM GMT+1","",""Umgekehrte Flucht"; Kein Familiennachzug - Syrer verlassen Deutschland","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 3:21 PM GMT+1","",""Umgekehrte Flucht"; Kein Familiennachzug - Syrer verlassen Deutschland","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:23 PM GMT+1","","Bündnis will gegen Fachkräftemangel in NRW kämpfen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:23 PM GMT+1","","Bündnis will gegen Fachkräftemangel in NRW kämpfen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:01 PM GMT+1","","Wie ist die Sicherheitslage im Südwesten?","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 2:01 PM GMT+1","","Wie ist die Sicherheitslage im Südwesten?","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:44 PM GMT+1","","Einstweilige Verfügung; Gericht verbietet Facebook erstmals Löschung eines Kommentars","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:44 PM GMT+1","","Einstweilige Verfügung; Gericht verbietet Facebook erstmals Löschung eines Kommentars","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:33 PM GMT+1","","Gefährliche Häftlinge; NRW-Regierung verschärft Regeln für Abschiebehaft","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:33 PM GMT+1","","Gefährliche Häftlinge; NRW-Regierung verschärft Regeln für Abschiebehaft","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:16 PM GMT+1","","Talk bei Maischberger; "Die Polizei tut mir am meisten leid"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:16 PM GMT+1","","Talk bei Maischberger; "Die Polizei tut mir am meisten leid"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:26 AM GMT+1","","Tweet nach Amokfahrt; Von Storch entschuldigt sich für Münster-Aussage","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 11:26 AM GMT+1","","Tweet nach Amokfahrt; Von Storch entschuldigt sich für Münster-Aussage","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 12. April 2018 12:01 AM GMT+1","","Brandenburgs CDU-Chef; "Ich würde auch mit der AfD Gespräche nicht ausschließen"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 6:41 PM GMT+1","","Manching: Mehr Sicherheitsmitarbeiter für Flüchtlingszentrum","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 6:41 PM GMT+1","","Manching: Mehr Sicherheitsmitarbeiter für Flüchtlingszentrum","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 6:11 PM GMT+1","",""Skandal" und "instinktlos"; Köln prüft Hotel für Flüchtlinge - zu hohe Summe für CDU-Frau?","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 6:11 PM GMT+1","",""Skandal" und "instinktlos"; Köln prüft Hotel für Flüchtlinge - zu hohe Summe für CDU-Frau?","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:33 PM GMT+1","","Brand in Flüchtlingsunterkunft: Verdächtiger in U-Haft","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:33 PM GMT+1","","Brand in Flüchtlingsunterkunft: Verdächtiger in U-Haft","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:22 PM GMT+1","","Paketzustellung; So mühsam kämpft Hermes um seinen Ruf","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:22 PM GMT+1","","Paketzustellung; So mühsam kämpft Hermes um seinen Ruf","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:21 PM GMT+1","","NRW-Regierung verschärft Regeln für Abschiebehaft","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:21 PM GMT+1","","NRW-Regierung verschärft Regeln für Abschiebehaft","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:18 PM GMT+1","","Paketdienste; Erhöht Hermes die Preise, um Fahrer besser zu bezahlen?","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 5:18 PM GMT+1","","Paketdienste; Erhöht Hermes die Preise, um Fahrer besser zu bezahlen?","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:52 PM GMT+1","","Amtsgericht urteilt; Jugendarrest nach Messer-Angriff von Cottbus","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 4:52 PM GMT+1","","Amtsgericht urteilt; Jugendarrest nach Messer-Angriff von Cottbus","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 3:02 PM GMT+1","","Prüfung: Flüchtlinge für hohe Summen in Hotel von CDU-Frau?","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 3:02 PM GMT+1","","Prüfung: Flüchtlinge für hohe Summen in Hotel von CDU-Frau?","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 2:13 PM GMT+1","","Scholz und Merkel zur GroKo; "Das Ziel war hier, Arbeitsfähigkeit herzustellen"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 2:13 PM GMT+1","","Scholz und Merkel zur GroKo; "Das Ziel war hier, Arbeitsfähigkeit herzustellen"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 2:11 PM GMT+1","","Verzögerung bei Kameraüberwachung von Schweriner Marienplatz","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 2:11 PM GMT+1","","Verzögerung bei Kameraüberwachung von Schweriner Marienplatz","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 1:44 PM GMT+1","","Zahl der Auszubildenden in NRW gesunken","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 1:44 PM GMT+1","","Zahl der Auszubildenden in NRW gesunken","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 1:01 PM GMT+1","","Jugendarrest und gemeinnützige Arbeit nach Angriff","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 1:01 PM GMT+1","","Jugendarrest und gemeinnützige Arbeit nach Angriff","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 12:38 PM GMT+1","","Zahl der neuen Auszubildenden weiterhin rückläufig","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 12:38 PM GMT+1","","Zahl der neuen Auszubildenden weiterhin rückläufig","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 12:08 PM GMT+1","","Polizei zu Gewalt in Cottbus: Lage hat sich beruhigt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 12:08 PM GMT+1","","Polizei zu Gewalt in Cottbus: Lage hat sich beruhigt","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 11:44 AM GMT+1","","Zahl der neuen Auszubildenden wächst erstmals seit Jahren","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 11:44 AM GMT+1","","Zahl der neuen Auszubildenden wächst erstmals seit Jahren","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 11:36 AM GMT+1","","Zahl der neuen Auszubildenden im Saarland sinkt stark","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 11:36 AM GMT+1","","Zahl der neuen Auszubildenden im Saarland sinkt stark","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 10:46 AM GMT+1","","Etwas weniger neue Auszubildende im Norden","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 10:46 AM GMT+1","","Etwas weniger neue Auszubildende im Norden","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 10:41 AM GMT+1","","Zahl der neuen Auszubildenden sinkt gegen den Bundestrend","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 10:41 AM GMT+1","","Zahl der neuen Auszubildenden sinkt gegen den Bundestrend","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 7:44 AM GMT+1","","Alexander Dobrindt; "Integrationswillige Muslime sind Teil unseres Landes"","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 11. April 2018 7:44 AM GMT+1","","Alexander Dobrindt; "Integrationswillige Muslime sind Teil unseres Landes"","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 6:30 PM GMT+1","","Ungarn; Bei der Frage nach dem Verhältnis zu Deutschland weicht Orbán aus","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 6:30 PM GMT+1","","Ungarn; Bei der Frage nach dem Verhältnis zu Deutschland weicht Orbán aus","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 5:41 PM GMT+1","","Gewaltbereitschaft von Linksextremisten gestiegen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 5:41 PM GMT+1","","Gewaltbereitschaft von Linksextremisten gestiegen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 5:34 PM GMT+1","","Acht Jahre Jugendhaft; "Wollte wissen, wie es sich anfühlt, einen Menschen zu töten"","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 5:34 PM GMT+1","","Acht Jahre Jugendhaft; "Wollte wissen, wie es sich anfühlt, einen Menschen zu töten"","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 4:51 PM GMT+1","","Weniger fremdenfeindliche Straftaten registriert","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 4:51 PM GMT+1","","Weniger fremdenfeindliche Straftaten registriert","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 4:36 PM GMT+1","","Strobl stellt Hausspitze neu auf: Zwei Staatssekretäre","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 4:36 PM GMT+1","","Strobl stellt Hausspitze neu auf: Zwei Staatssekretäre","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 3:02 PM GMT+1","","Böhmermann in Österreich; "Sie wurden von einem windigen Populisten hinters Licht geführt"","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 3:02 PM GMT+1","","Böhmermann in Österreich; "Sie wurden von einem windigen Populisten hinters Licht geführt"","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 2:00 PM GMT+1","","Stuttgart; Flüchtlinge fehlen beim Singen mit Flüchtlingen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 2:00 PM GMT+1","","Stuttgart; Flüchtlinge fehlen beim Singen mit Flüchtlingen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 12:42 PM GMT+1","","Keine Pässe, keine Flüge; Hamburg kann somalische Piraten nicht abschieben","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 12:42 PM GMT+1","","Keine Pässe, keine Flüge; Hamburg kann somalische Piraten nicht abschieben","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 12:06 PM GMT+1","","Abgelehnte Asylbewerber; 2017 scheiterten fast 21.000 Abschiebungen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 12:06 PM GMT+1","","Abgelehnte Asylbewerber; 2017 scheiterten fast 21.000 Abschiebungen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 11:54 AM GMT+1","","Regierender Bürgermeister; Ideen für den Bund, keinen Plan für Berlin","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 11:54 AM GMT+1","","Regierender Bürgermeister; Ideen für den Bund, keinen Plan für Berlin","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 11:05 AM GMT+1","","Bund weitet Subventionen erneut aus","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 11:05 AM GMT+1","","Bund weitet Subventionen erneut aus","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 9:32 AM GMT+1","","Bundesratspräsident bei deutschen Soldaten in Jordanien","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 9:32 AM GMT+1","","Bundesratspräsident bei deutschen Soldaten in Jordanien","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 9:24 AM GMT+1","",""Hart aber fair"; Auf diese Fürsprecherin können Muslime gut verzichten","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 9:24 AM GMT+1","",""Hart aber fair"; Auf diese Fürsprecherin können Muslime gut verzichten","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 9:11 AM GMT+1","","Waigel warnt Koalitionäre vor "persönlicher Profilierung"","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 9:11 AM GMT+1","","Waigel warnt Koalitionäre vor "persönlicher Profilierung"","","WELT ONLINE (Deutsch)","","",
"","Dienstag 10. April 2018 12:23 AM GMT+1","","Weniger politisch motivierte Straftaten registriert","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 7:43 PM GMT+1","","Bundespolizei stellte in Zug Pfefferspray sicher","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 7:43 PM GMT+1","","Bundespolizei stellte in Zug Pfefferspray sicher","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 6:47 PM GMT+1","","Reaktionen; Der Wahlsieg von Orbán spaltet die EU","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 6:47 PM GMT+1","","Reaktionen; Der Wahlsieg von Orbán spaltet die EU","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 5:42 PM GMT+1","","Wertekunde für Migranten-Kinder: Kritik an Söders Vorstoß","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 5:42 PM GMT+1","","Wertekunde für Migranten-Kinder: Kritik an Söders Vorstoß","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 4:52 PM GMT+1","","Bundesverfassungsgericht; Familiennachzug für Flüchtlinge bleibt vorerst ausgesetzt","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 4:52 PM GMT+1","","Bundesverfassungsgericht; Familiennachzug für Flüchtlinge bleibt vorerst ausgesetzt","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 4:46 PM GMT+1","","Schlägereien; Wieder mehrere Zusammenstöße in Cottbus","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 4:46 PM GMT+1","","Schlägereien; Wieder mehrere Zusammenstöße in Cottbus","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 4:21 PM GMT+1","","OLG hebt Freispruch im Meißener Volksverhetzungsprozess auf","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 4:21 PM GMT+1","","OLG hebt Freispruch im Meißener Volksverhetzungsprozess auf","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 4:13 PM GMT+1","","Bundesratspräsident würdigt Rolle Jordaniens im Nahen Osten","","WELT ONLINE (Deutsch)","","",
"","Montag 9. April 2018 4:13 PM GMT+1","","Bundesratspräsident würdigt Rolle Jordaniens im Nahen Osten","","WELT ONLINE (Deutsch)","","",
